SYMBOL	mean	std
ETNK1	6.2317924	0.7035046
ETNK2	4.5439334	1.3654665
ETNPPL	0.3924782	0.65729606
ETS1	6.5443077	0.9532667
ETS2	5.56019	0.8109227
ETV1	3.5858102	1.0132335
ETV2	1.0229245	0.46114323
ETV3	5.9249964	0.6504784
ETV3L	0.24068826	0.5384207
ETV4	3.022416	1.5033406
ETV5	4.169855	0.9146479
ETV6	6.3758783	0.7090849
ETV7	2.590618	1.1438489
EVA1A	2.58144	0.87185866
EVA1B	0.0	1e-06
EVA1C	3.7980542	1.0455567
EVC	4.6154256	1.0350447
EVC2	2.2619607	0.83746123
EVI2A	2.5948997	0.81642824
EVI2B	3.67419	1.0453031
EVI5	4.3116646	0.5577562
EVI5L	4.4013724	0.6087801
EVL	7.5091176	1.3494985
EVPL	5.62911	0.97184974
EVX1	0.14406869	0.34084386
EVX2	0.028539615	0.08069332
EWSAT1	2.2596383	1.4709263
EWSR1	7.7906594	0.37639356
EXD1	0.117188536	0.16000059
EXD2	5.4954844	0.56407005
EXD3	3.621236	0.80921143
EXO1	3.6099231	1.1808969
EXO5	2.3662996	0.45924488
EXOC1	5.0475287	0.43957624
EXOC2	5.993233	0.94784427
EXOC3	5.955676	0.4545296
EXOC3L1	2.5520217	0.61230886
EXOC3L2	2.7190607	0.6737018
EXOC3L4	0.73110425	0.74205965
EXOC4	6.460978	0.4565338
EXOC5	6.084745	0.56585646
EXOC6	4.980834	0.81250083
EXOC6B	5.1601267	0.56099826
EXOC7	5.9441605	0.58763105
EXOC8	4.7366533	0.5526857
EXOG	2.7956161	0.48112628
EXOSC1	4.6047645	0.43594673
EXOSC10	5.6687164	0.43480837
EXOSC2	4.673561	0.4517364
EXOSC3	4.1193995	0.6089572
EXOSC4	4.216783	0.86827886
EXOSC5	4.507223	0.70502293
EXOSC6	4.9927697	0.5050642
EXOSC7	4.4210124	0.46188387
EXOSC8	4.1977487	0.522788
EXOSC9	4.515559	0.43994778
EXPH5	3.733789	0.8474239
EXT1	5.8426466	0.6045413
EXT2	6.6271396	0.5113399
EXTL1	1.8345784	1.3542402
EXTL2	3.944764	0.56777155
EXTL3	5.4191003	0.6696953
EYA1	0.83344865	1.0942351
EYA2	3.7759888	1.4636947
EYA3	5.2188034	0.5529616
EYA4	0.6557833	0.82973444
EYS	0.52640915	0.44021735
EZH1	5.205257	0.636026
EZH2	4.6118464	0.8970638
EZR	8.604918	0.68183905
F10	1.2931277	0.7097193
F11	0.020150634	0.06970938
F11-AS1	0.047576167	0.18119271
F11R	7.2765737	0.6358582
F12	2.4859748	1.0670464
F13A1	5.149512	1.5279742
F13B	0.025408458	0.11240091
F2R	6.0386977	1.0296882
F2RL1	3.3197432	0.98626643
F2RL2	4.3158917	1.6650742
F2RL3	2.278855	0.8561983
F3	4.1027803	1.356337
F5	1.7770388	1.0517269
F7	2.309501	1.6858531
F8	4.1518927	0.7822593
F8A1	3.0973566	0.72341263
F9	0.017232064	0.10491562
FA2H	2.3936913	1.156666
FAAH	5.0051084	1.0056925
FAAH2	3.9503787	0.89371806
FAAP100	5.657153	0.6388276
FAAP20	4.961934	0.78008914
FAAP24	2.9029222	0.5209871
FABP1	0.03508492	0.18072136
FABP12	0.011632954	0.085338086
FABP2	0.02103862	0.08476494
FABP3	2.8996952	0.9830034
FABP4	3.8965888	2.4807193
FABP5	2.6818266	1.2073065
FABP5P3	0.059271462	0.073694274
FABP6	0.54483056	0.88775325
FABP7	1.3401501	2.1636508
FABP9	0.013991374	0.0975387
FADD	2.0238109	0.7938969
FADS1	4.7064614	1.2333083
FADS2	6.370496	1.9258767
FADS3	4.1329403	0.7939646
FADS6	0.19092062	0.50088525
FAF1	5.8690557	0.4606606
FAF2	6.5802827	0.48133147
FAH	5.7741814	0.9369635
FAHD1	5.1220665	0.59701866
FAHD2A	3.798737	0.60784906
FAHD2B	3.6727815	0.75151026
FAIM	3.9110649	0.5151106
FAIM2	2.305258	1.5981834
FAM102A	7.5649076	0.7480509
FAM102B	5.838717	0.97728485
FAM104A	4.3954225	0.50427186
FAM104B	3.8572366	0.49936664
FAM106A	0.71168643	0.8080544
FAM107A	2.459135	1.4831511
FAM107B	6.4866905	0.8425358
FAM110A	5.052922	0.82162446
FAM110B	4.401064	1.2482692
FAM110C	3.866303	1.2257746
FAM110D	1.6364702	0.8428133
FAM111A	5.694455	0.70703405
FAM111B	4.3414745	1.2276003
FAM114A1	6.4281926	0.6140033
FAM114A2	4.766631	0.5752178
FAM117A	4.028778	0.73410064
FAM117B	4.5123887	0.6498557
FAM118A	4.2697673	0.68169093
FAM118B	3.83963	0.4652321
FAM120A	8.032688	0.5060605
FAM120AOS	6.3970985	0.6191729
FAM120B	5.662421	0.55548036
FAM120C	4.401712	0.726298
FAM122A	4.7370367	0.480018
FAM122B	5.3709297	0.6111614
FAM122C	1.8979883	0.5158541
FAM124A	1.9212341	0.83517313
FAM124B	1.5205201	0.6588448
FAM126A	3.9423373	1.0248802
FAM126B	4.5578275	0.5903775
FAM131A	4.061102	0.5471796
FAM131B	1.8010756	1.0462412
FAM131C	0.4334769	0.57812846
FAM133A	0.3931446	0.6739556
FAM133B	3.419125	0.43692246
FAM133DP	0.059814684	0.050166268
FAM135A	3.1373484	0.9275606
FAM135B	0.94733703	1.2152739
FAM136A	5.34272	0.5680072
FAM138B	0.005206197	0.016697286
FAM13A	4.0042214	0.8152053
FAM13A-AS1	1.4123634	0.6939727
FAM13B	5.086777	0.6930074
FAM13C	1.4284542	0.73147213
FAM149A	1.8447566	0.7740593
FAM149B1	4.493076	0.49370962
FAM151A	0.1901589	0.22710162
FAM151B	1.5584213	0.5034008
FAM153A	0.16196291	0.31686494
FAM153B	0.013993805	0.030230213
FAM155A	1.9524647	1.3068655
FAM155B	2.0011454	1.1290364
FAM156A	0.33090597	0.16191117
FAM156B	0.07338816	0.075147025
FAM160A2	5.1942897	0.5137949
FAM160B1	5.1363287	0.56926775
FAM160B2	5.6999636	0.6916798
FAM161A	2.4273307	0.7089252
FAM161B	3.459372	0.89381236
FAM162A	5.792441	0.7071784
FAM162B	0.6913907	0.42907992
FAM163A	0.16509439	0.2390104
FAM163B	0.12613088	0.3705432
FAM166A	0.14949018	0.20435297
FAM166B	0.7305706	0.6803551
FAM166C	0.8346955	0.81964153
FAM167A	2.4538188	1.262556
FAM167B	2.2712553	0.6804085
FAM168A	6.502975	0.62197924
FAM168B	6.8936906	0.56639093
FAM169A	1.717272	1.0922041
FAM169B	0.047933865	0.14184102
FAM170A	0.036930937	0.066514656
FAM170B	0.013676999	0.031587113
FAM171A1	4.0733666	1.3307414
FAM171A2	1.949179	0.9767282
FAM171B	3.7131748	1.1745555
FAM172A	4.7425175	0.6293609
FAM172BP	0.109365754	0.15928274
FAM174A	4.4366164	0.8186968
FAM174B	5.9888067	1.0773553
FAM174C	4.8895345	0.78017783
FAM177A1	5.848433	0.5159737
FAM177B	0.64384	0.8167796
FAM178B	1.252071	1.1344982
FAM180A	1.8018031	0.9388651
FAM180B	0.2553005	0.36432526
FAM181A	0.039764866	0.104853965
FAM181B	0.63359404	0.93220603
FAM182A	0.15108481	0.18341632
FAM183A	1.0241143	0.79430884
FAM184A	2.1670065	0.9419975
FAM185A	2.6783457	0.44227362
FAM186A	0.4547508	0.37313357
FAM186B	0.49659118	0.2932998
FAM187B	0.033363387	0.17310002
FAM189A1	1.0149896	1.0267533
FAM189A2	3.2239354	1.5122617
FAM189B	5.5995398	0.72158784
FAM193A	5.3052025	0.44767836
FAM193B	5.0218587	0.7111189
FAM197Y1	0.0	1e-06
FAM197Y2	0.00046831163	0.01548264
FAM199X	6.1605153	0.58978045
FAM200B	3.2199411	0.5285141
FAM201A	1.3338038	1.0348415
FAM201B	0.05941382	0.09098052
FAM204A	5.309398	0.4570996
FAM205BP	0.014844497	0.056241926
FAM207A	3.434757	0.83509004
FAM209A	0.077736974	0.0805303
FAM209B	0.2350072	0.18845406
FAM20A	3.4519305	1.0826516
FAM20B	6.8458896	0.5937115
FAM20C	5.4723625	0.9967789
FAM210A	4.1395955	0.5193141
FAM210B	7.1716056	0.6346373
FAM214A	6.0451636	1.1637852
FAM214B	4.555298	0.52553105
FAM215A	0.046666503	0.07795843
FAM215B	0.1281614	0.11826884
FAM216A	2.2995875	0.72221327
FAM216B	0.13297065	0.3823709
FAM217A	0.10791216	0.1639006
FAM217B	4.5037327	0.6440336
FAM218A	0.7930465	0.567844
FAM219A	4.694987	0.6001408
FAM219B	3.3126094	0.56219214
FAM21EP	0.54052085	0.28949714
FAM220A	4.6729946	0.40866718
FAM221A	2.4511292	0.8264552
FAM221B	0.33040953	0.32968667
FAM222A	3.2670681	1.0013974
FAM222B	5.5125685	0.6103135
FAM224A	0.0019162159	0.008180851
FAM225A	1.2329894	0.644792
FAM225B	0.8817846	0.5270297
FAM227A	2.598648	0.7539453
FAM227B	2.3354638	0.589374
FAM228A	0.1428204	0.1639106
FAM229B	3.1799881	0.6940559
FAM230A	0.0006972054	0.0048754546
FAM230C	0.07989154	0.34695375
FAM230I	0.17063043	0.32455292
FAM234A	6.983815	0.58624387
FAM234B	5.8600636	1.6514634
FAM236A	7.1070666e-05	0.0013744715
FAM237A	0.0042678593	0.031216139
FAM238C	1.0946723	0.9312047
FAM241A	5.062542	1.223205
FAM241B	3.590695	0.75171626
FAM24A	0.0048598186	0.032405294
FAM24B	1.0421832	0.53868777
FAM25A	0.023746673	0.092975184
FAM25C	0.0028728582	0.027128952
FAM27E3	0.18624254	0.21083498
FAM27E5	0.0025340775	0.026888136
FAM30A	1.0822209	1.1288776
FAM3A	5.2511506	0.66815114
FAM3B	2.290665	1.9954349
FAM3C	4.9564595	0.5368753
FAM3D	0.58817005	0.98159534
FAM41C	0.017685868	0.042446196
FAM43A	3.1385415	0.7598478
FAM43B	0.8979143	0.58024085
FAM47A	0.017499948	0.05149712
FAM47B	0.002396363	0.01917928
FAM47C	0.026194256	0.102758735
FAM50A	6.0533514	0.73187906
FAM50B	3.4066825	0.9357267
FAM53A	1.5888529	0.5838974
FAM53B	5.36973	0.7524777
FAM53C	5.381177	0.53497136
FAM66B	0.7735792	0.47429928
FAM66C	1.2787149	0.569497
FAM71A	0.0008294229	0.0050820294
FAM71C	0.059547126	0.23859791
FAM71D	0.14322637	0.15946051
FAM71E1	1.8872646	0.7790469
FAM71E2	0.030105088	0.10636852
FAM71F1	0.22147211	0.29990172
FAM71F2	1.3478833	0.69467145
FAM72A	1.1391555	0.69186175
FAM72D	0.6849823	0.5352288
FAM74A1	0.00012427154	0.0024803488
FAM74A4	0.0012300268	0.0088651655
FAM76A	3.9669242	0.4061059
FAM76B	4.015018	0.60735524
FAM78A	3.2624567	0.8489436
FAM78B	1.7210821	0.80822325
FAM81A	1.7543222	0.8267204
FAM81B	0.6277941	0.7885224
FAM83A	1.6200827	1.6931661
FAM83A-AS1	0.23204271	0.4851409
FAM83B	2.423574	1.5211387
FAM83C	0.08929739	0.46143016
FAM83D	3.8857667	1.308342
FAM83E	2.8834767	1.8336931
FAM83F	4.847925	1.0140681
FAM83G	4.0679755	0.7874856
FAM83H	7.168013	0.80775857
FAM86B1	1.264807	0.64207155
FAM86B3P	2.0112932	0.85894483
FAM86C2P	2.6667442	0.6320988
FAM86EP	2.456018	0.5656865
FAM86FP	1.1619469	0.5667304
FAM87A	0.123682514	0.16623029
FAM89A	2.2077348	0.93992615
FAM89B	2.2482305	0.6444216
FAM8A1	5.9008284	0.62405694
FAM90A1	1.1397283	0.8494302
FAM90A10P	0.00090659177	0.0059101903
FAM90A14P	3.3717984e-05	0.00081200857
FAM90A20P	0.051773224	0.079022385
FAM90A25P	0.09847515	0.1376859
FAM90A27P	0.0032203011	0.01583315
FAM90A7P	0.0	1e-06
FAM90A8P	2.7351984e-05	0.0009042716
FAM91A1	6.3420086	0.7175965
FAM95B1	0.0474187	0.07324233
FAM98A	5.7059364	0.47381207
FAM98B	5.413285	0.50785494
FAM98C	4.073106	0.6508254
FAM99A	0.0012999009	0.009226989
FAM9A	0.026157156	0.12953587
FAM9B	0.022175852	0.096322164
FAM9C	0.11196572	0.60168934
FAN1	4.4879847	0.70704204
FANCA	3.3105826	0.9953312
FANCB	1.5452099	0.6308605
FANCC	4.199654	0.61160964
FANCD2	4.3160005	0.76638675
FANCD2OS	0.07697857	0.10437813
FANCE	2.97031	0.75349075
FANCF	4.748954	0.5877624
FANCG	0.7051361	0.36956394
FANCI	5.181887	0.90818393
FANCL	4.066686	0.63872033
FANCM	3.242024	0.5949982
FANK1	2.9723504	1.0574747
FAP	4.9549446	1.3023244
FAR1	6.1840014	0.78950113
FAR2	3.7882318	1.1698307
FAR2P1	0.8342818	0.8936069
FAR2P2	0.9771058	1.0358735
FARP1	6.8635693	0.9265884
FARP2	5.243899	0.6044893
FARS2	4.2630196	0.45071837
FARSA	6.0466657	0.53690594
FARSB	5.9020762	0.4498263
FAS	3.663144	0.9059109
FASLG	0.96685845	0.7790623
FASN	9.448598	1.3919032
FASTK	5.9640465	0.6982086
FASTKD1	4.1987014	0.51249623
FASTKD2	5.4875336	0.4400459
FASTKD3	3.5486057	0.50053746
FASTKD5	4.4650397	0.5128491
FAT1	6.8446417	1.3679867
FAT2	2.5759203	1.7483412
FAT3	1.291115	0.94837725
FAT4	3.2965355	1.1698109
FATE1	0.19130635	0.38632888
FAU	7.4164314	0.7658431
FAXC	3.3400261	0.92602676
FAXDC2	4.066251	1.3939029
FBF1	2.7414808	0.71526927
FBH1	5.983102	0.5155807
FBL	6.9513726	0.7593144
FBLIM1	5.877243	0.9313758
FBLL1	0.94775915	0.9443578
FBLN1	7.4971604	1.2119786
FBLN2	6.8209534	1.3592163
FBLN5	5.3295035	1.1452603
FBLN7	3.4062657	0.96104884
FBN1	7.81028	1.4069626
FBN2	2.9081178	1.4863522
FBN3	1.0311881	1.3862157
FBP1	5.0273614	1.5017958
FBP2	0.14559406	0.21889992
FBRS	6.6967587	0.52232623
FBRSL1	5.646188	0.61770964
FBXL12	4.096527	0.43578264
FBXL13	1.0836446	0.71951765
FBXL14	3.8342454	0.66644603
FBXL15	3.135076	0.8794887
FBXL16	4.4855957	1.6038216
FBXL17	4.9576087	0.71714664
FBXL19	4.815686	0.67190987
FBXL19-AS1	2.4124408	0.89097697
FBXL2	3.7641094	0.72123665
FBXL20	5.1464386	0.8674131
FBXL21P	0.04124328	0.17158902
FBXL22	1.1919094	0.48574802
FBXL3	5.7033052	0.6947411
FBXL4	4.854583	0.64116895
FBXL5	6.8539033	0.6388985
FBXL6	4.1634274	0.8369467
FBXL7	4.7080073	1.2361599
FBXL8	2.055014	0.66990024
FBXO10	2.5488148	0.55771756
FBXO11	5.034541	0.72626543
FBXO15	1.4820602	0.8410377
FBXO16	2.101351	0.81217927
FBXO17	2.6549492	1.041806
FBXO2	3.3501256	1.5164676
FBXO21	6.030574	0.54516107
FBXO22	5.1061563	0.43592462
FBXO24	0.4196359	0.24035874
FBXO25	5.0096416	0.7088235
FBXO27	2.7323618	1.0949745
FBXO28	6.201925	0.6114232
FBXO3	5.628745	0.5303136
FBXO30	4.5816064	0.6754101
FBXO31	4.865707	0.47613224
FBXO32	6.7857966	1.1139241
FBXO33	3.8998742	0.5020167
FBXO34	5.1838055	0.47589764
FBXO36	3.178901	0.887347
FBXO38	5.4459352	0.5955133
FBXO39	0.4609686	0.47059962
FBXO4	3.803543	0.55990213
FBXO40	0.049950548	0.23807618
FBXO41	4.1495934	0.85684264
FBXO42	5.091025	0.34101856
FBXO43	1.0633452	0.6048818
FBXO44	4.2312317	0.7760382
FBXO46	5.0137415	0.57515043
FBXO47	0.04642396	0.17037193
FBXO48	2.3897316	0.47674683
FBXO5	3.5174031	0.813914
FBXO6	4.204868	0.69719416
FBXO7	6.6305885	0.40446073
FBXO8	4.4158936	0.4688032
FBXO9	5.862665	0.51910466
FBXW10	0.18805751	0.29201072
FBXW11	5.9478407	0.5545989
FBXW12	0.39395657	0.33164343
FBXW2	6.5508537	0.5293623
FBXW4	5.9656324	0.6190845
FBXW5	6.3456907	0.6586753
FBXW7	4.425446	0.52743554
FBXW8	4.498174	0.54156554
FBXW9	3.6034186	0.65449196
FCAMR	0.2411278	0.58443135
FCAR	0.2206144	0.25076252
FCER1A	1.56543	1.106741
FCER1G	4.968275	0.8913365
FCER2	0.5180673	0.8895338
FCF1	5.487213	0.44387162
FCGBP	4.3899183	1.7815759
FCGR1A	2.3621569	0.7933483
FCGR1B	0.90663874	0.469048
FCGR2A	4.8151784	0.8396459
FCGR2B	3.0487125	0.9320519
FCGR2C	1.9039171	0.8853986
FCGR3A	5.983772	1.1003658
FCGR3B	0.6469365	0.8441018
FCGRT	6.8671427	0.97497725
FCHO1	2.466144	1.0963514
FCHO2	5.2528915	0.67897224
FCHSD1	3.5263991	0.8460064
FCHSD2	5.168537	0.57557255
FCMR	3.6528294	1.1927944
FCN1	1.775099	1.1571587
FCN2	0.66181624	0.8364926
FCN3	1.164735	0.5577657
FCRL1	0.5420955	0.86034995
FCRL2	0.6342867	0.81406265
FCRL3	1.2497863	1.1449244
FCRL4	0.20064329	0.3040029
FCRL5	1.651584	1.4230015
FCRL6	1.0115701	0.71757925
FCRLA	1.0567819	1.0714184
FCRLB	1.6489443	1.4771174
FCSK	4.4645324	0.640555
FDCSP	2.0312433	2.537026
FDFT1	6.959623	0.6945366
FDPS	5.211995	0.61779755
FDPSP2	0.023052713	0.06545863
FDX1	4.065551	0.5279096
FDX2	0.037212286	0.044680897
FDXR	4.008913	0.9572457
FECH	5.19226	0.58541834
FEM1A	1.3562624	0.49853805
FEM1B	6.68531	0.58835906
FEM1C	5.48535	0.6612712
FEN1	5.2344656	0.790763
FER	4.2084928	0.7398443
FER1L4	2.401627	1.2319793
FER1L5	0.7914663	0.7432001
FER1L6-AS1	0.0054208734	0.054868612
FERD3L	0.0009254315	0.0050535533
FERMT1	1.7584976	1.5074086
FERMT2	5.4929757	0.8544178
FERMT3	4.313523	1.0135524
FES	3.6826782	0.85291153
FETUB	0.057752848	0.15522628
FEV	0.036008	0.20539011
FEZ1	2.459805	0.77247596
FEZ2	5.4241676	0.43955103
FEZF1	0.07719154	0.25623688
FEZF2	0.037307132	0.18710372
FFAR1	0.06520289	0.13248718
FFAR2	1.5531085	1.1891932
FFAR3	0.06780484	0.093836054
FFAR4	1.2180903	0.5754687
FGA	0.21253826	0.8373042
FGB	0.683988	1.5458618
FGD1	3.5225859	0.9419183
FGD2	2.8147893	0.946136
FGD3	5.259823	1.584703
FGD4	3.9727612	0.79072154
FGD5	4.5850425	0.9979687
FGD6	5.091498	1.0131154
FGF1	3.5801432	1.0877489
FGF10	2.662093	2.1348853
FGF11	0.17646335	0.18781073
FGF12	1.8769	1.1867832
FGF13	3.5012312	1.2770271
FGF14	1.2675415	1.0159849
FGF16	0.3657192	0.45712498
FGF17	0.13925625	0.21853063
FGF18	1.0883054	0.66663665
FGF19	0.17407723	0.39737183
FGF2	2.544954	1.3744041
FGF20	0.12702885	0.17341173
FGF21	0.066639565	0.2980275
FGF22	0.2388593	0.24745896
FGF23	0.012817771	0.060981393
FGF3	0.041885838	0.27949256
FGF4	0.066940196	0.5910913
FGF5	0.23185153	0.45252505
FGF6	0.0030637938	0.019508246
FGF7	2.9823413	1.2014834
FGF7P3	0.0038892399	0.011994395
FGF8	0.035281155	0.08742038
FGF9	0.4194346	0.6589289
FGFBP1	0.5935979	1.1402808
FGFBP2	0.58212095	0.87860376
FGFBP3	1.1592118	0.62868524
FGFR1	6.7168446	1.2203193
FGFR1OP2	5.1251345	0.4858173
FGFR2	5.027965	1.5496883
FGFR3	4.081643	1.8203306
FGFR4	3.1949265	1.7528343
FGFRL1	4.783251	0.9079975
FGG	0.52330625	1.4022971
FGGY	3.384919	0.5973077
FGL1	0.2670268	0.6001264
FGL2	4.772701	1.2176466
FGR	3.1543467	0.9104657
FH	6.5676556	0.5647324
FHAD1	1.913478	0.64553463
FHDC1	4.5258026	0.8658418
FHIT	2.9358761	0.8474147
FHL1	4.73066	1.3467072
FHL2	5.824005	1.2713428
FHL3	4.512366	0.7023621
FHL5	1.2349557	0.7730008
FHOD1	4.8410125	0.67433184
FHOD3	3.0168598	1.0785675
FIBCD1	1.2128493	1.3582768
FIBIN	4.1966996	1.2571124
FIBP	5.9447966	0.52945656
FICD	3.5414608	0.59957445
FIG4	5.0363636	0.6741734
FIGLA	0.041768573	0.119634904
FIGN	1.920438	1.1922272
FIGNL1	4.162032	0.66355705
FIGNL2	0.23800132	0.20135854
FILIP1	1.7150508	0.6560121
FILIP1L	5.1145425	1.043264
FIP1L1	4.200115	0.36912915
FIRRE	1.5654207	1.1234647
FIS1	6.221534	0.66419643
FITM1	0.32762623	0.26224908
FITM2	4.574675	0.8221677
FIZ1	4.43896	0.5173588
FJX1	3.5159593	0.9833695
FKBP10	7.207799	0.9472395
FKBP11	4.2794714	0.7487606
FKBP14	4.458786	0.67379856
FKBP15	6.0314026	0.40422025
FKBP1A	7.535111	0.49514988
FKBP1B	0.83128303	0.4669412
FKBP2	0.22054936	0.18897487
FKBP3	5.2468123	0.54108727
FKBP4	8.12066	0.8441316
FKBP5	6.1823416	1.3002276
FKBP6	0.05298857	0.09449898
FKBP7	3.8341053	0.62778807
FKBP8	7.528694	0.7393679
FKBP9	6.958608	0.57455957
FKBP9P1	1.2423363	0.6647132
FKBPL	3.4672277	0.585307
FKRP	3.818305	0.45110947
FKTN	4.893833	0.6666941
FLACC1	0.51566243	0.3869103
FLAD1	5.99358	0.61557645
FLCN	4.569074	0.49993628
FLG	0.42471588	0.5729578
FLG2	0.06125903	0.35808605
FLI1	4.192434	0.82245815
FLII	7.308513	0.6045981
FLJ13224	0.08046493	0.1114874
FLJ20021	1.9279654	0.74874556
FLJ30679	0.057592593	0.09720992
FLJ37453	2.241502	0.64088506
FLJ38576	0.24058606	0.19825801
FLJ42393	0.13482533	0.3965621
FLJ42969	0.09688722	0.1945657
FLNA	9.6331	0.9530448
FLNB	9.137761	0.9212885
FLNC	3.3604684	1.2146158
FLOT1	7.6960373	0.6017562
FLOT2	6.991403	0.62927544
FLRT1	0.50878036	0.42745492
FLRT2	3.4937935	1.2297337
FLRT3	2.4717648	1.6182591
FLT1	5.5786867	0.801327
FLT3	2.1821432	1.5359439
FLT3LG	0.19140789	0.16588502
FLT4	3.779972	0.78374285
FLVCR1	4.7774463	0.7189489
FLVCR1-DT	1.5922397	0.71439695
FLVCR2	2.5489461	0.72083604
FLYWCH1	5.053655	0.6530085
FLYWCH2	4.8902154	0.7831576
FMC1	0.51583743	0.27369618
FMN1	4.5727873	1.1613129
FMN2	0.5377134	0.62885606
FMNL1	4.4845214	0.86552113
FMNL2	4.695987	0.99064237
FMNL3	5.469185	0.7012882
FMO1	2.6853468	1.2049675
FMO2	3.3302658	1.6612314
FMO3	1.7853587	1.1587648
FMO4	2.7894957	0.7076692
FMO5	3.7834554	1.494622
FMO6P	0.22124194	0.5946068
FMO9P	0.13437104	0.27929932
FMOD	6.487243	1.5014117
FMR1NB	0.06996577	0.39598972
FN1	11.765607	1.4168402
FN3K	4.499132	0.8514999
FN3KRP	5.6195493	0.5937617
FNBP1	5.8928514	0.663393
FNBP1L	6.869502	0.713374
FNBP4	5.989803	0.5364358
FNDC1	5.729764	1.489842
FNDC10	4.0361958	1.0160785
FNDC11	0.89226437	0.6231697
FNDC3A	6.03264	0.738258
FNDC4	2.6629932	0.9295295
FNDC5	1.3547858	0.7592361
FNDC7	0.059787102	0.16626208
FNDC8	0.09214661	0.08695459
FNDC9	0.0034640986	0.020080842
FNIP1	5.4683805	0.7499203
FNIP2	4.9426365	0.8062466
FNTA	5.720511	0.66345817
FNTB	3.1657302	0.43812737
FOCAD	5.5307264	0.6264835
FOLH1	2.2020612	1.0380961
FOLH1B	0.15058836	0.27722526
FOLR1	1.8314196	1.8322221
FOLR2	2.9983401	1.1504658
FOLR3	0.089407615	0.23712371
FOS	6.9918175	1.7373978
FOSB	4.4670167	2.009292
FOSL1	1.7215667	1.1304343
FOSL2	7.309036	0.7363894
FOXA1	7.4542108	2.4438062
FOXA2	0.07486576	0.3141044
FOXA3	0.613728	0.9724625
FOXB1	0.061497726	0.17458293
FOXB2	0.0027583386	0.013096744
FOXC1	3.4794364	1.7578567
FOXC2	1.2569274	1.0125067
FOXD1	0.5726483	0.8213404
FOXD2	1.4483192	0.90814716
FOXD2-AS1	1.8045628	0.7272828
FOXD3	0.44965792	0.5834688
FOXD4	0.6367223	0.44997507
FOXD4L1	0.2120269	0.19637154
FOXD4L6	0.017524285	0.031548195
FOXE1	0.121345565	0.34889522
FOXE3	0.088537976	0.21066353
FOXF1	0.75648004	0.47743022
FOXF2	1.8015246	0.76325464
FOXG1	0.13212836	0.4820616
FOXH1	0.2667291	0.2827174
FOXI1	2.4437292	2.0082152
FOXI2	0.38541362	0.62112737
FOXI3	0.50092155	0.8507275
FOXJ1	1.5607857	1.7030717
FOXJ2	5.4729247	0.48489934
FOXJ3	6.2368455	0.50221276
FOXK1	5.5886073	0.74048215
FOXK2	6.2024865	0.59269816
FOXL1	1.3406502	0.82439053
FOXL2	0.16796125	0.40283927
FOXL2NB	0.119324304	0.34261018
FOXM1	4.8297286	1.315548
FOXN1	0.8675374	0.72511584
FOXN2	3.9572866	0.7715613
FOXN3	5.377711	0.7753761
FOXN3-AS1	1.3929147	0.6148457
FOXN3-AS2	0.02185061	0.1941432
FOXN4	0.30866745	0.60042524
FOXO1	4.414184	0.80357015
FOXO3	6.510319	0.7403016
FOXO4	4.5739436	0.70056534
FOXP1	5.984668	0.79986644
FOXP1-IT1	0.13317795	0.40065128
FOXP2	1.514815	0.8816962
FOXP3	2.4301288	0.97733915
FOXP4	6.7494087	0.77752805
FOXQ1	1.2820009	1.0096714
FOXR1	0.024977842	0.07861633
FOXR2	0.012357865	0.13044754
FOXRED1	4.4873776	0.5675862
FOXRED2	5.563689	0.7757564
FOXS1	1.9524522	0.7347435
FPGS	5.713782	0.6068399
FPGT	4.270167	0.5733596
FPR1	2.568446	0.9491737
FPR2	0.41715354	0.50207543
FPR3	4.594679	1.224657
FRA10AC1	4.5349936	0.51672465
FRAS1	2.6451678	1.3872218
FRAT1	2.9787602	0.6926356
FRAT2	4.340555	0.59047747
FREM1	1.7657634	1.1240747
FREM2	1.8308778	1.778882
FRG1	4.6562147	0.46992773
FRG1BP	3.0512795	1.0500057
FRG1JP	0.6119381	0.5776131
FRG2	0.014900779	0.060189262
FRG2B	0.033851285	0.18851976
FRG2C	0.07059093	0.2616756
FRK	4.864141	1.1637707
FRMD1	0.3916801	0.46356755
FRMD3	2.7471855	1.1637756
FRMD4A	4.456706	0.7430092
FRMD4B	4.6111665	0.7623398
FRMD5	1.1337763	0.7807453
FRMD6	6.14957	1.0154927
FRMD6-AS1	0.9009647	0.49590898
FRMD7	0.24503472	0.31890923
FRMD8	5.761507	0.58684546
FRMPD1	0.7717281	0.7168841
FRMPD2	0.5053802	0.57876873
FRMPD2B	0.07264087	0.12550834
FRMPD3	2.0024133	1.2798631
FRMPD4	0.12257	0.26701722
FRRS1	3.7505815	0.69014794
FRRS1L	0.5499991	0.6871135
FRS2	5.9362187	1.0392438
FRS3	2.7037501	0.58284336
FRY	5.103959	1.0814265
FRYL	6.04944	0.74850595
FRZB	3.921915	1.3657148
FSCB	0.01927696	0.09850662
FSCN1	5.9341826	1.1356937
FSCN2	1.1048722	0.6437855
FSCN3	0.09917675	0.1004007
FSD1	0.49864808	0.7746693
FSD1L	3.0346646	0.8125465
FSD2	0.15292434	0.2749159
FSHB	0.005066736	0.03659177
FSHR	0.009261782	0.06228789
FSIP1	3.1675415	2.0034099
FSIP2	1.3679023	1.1509306
FST	3.6710422	1.4545604
